SCHOOL_ID,ORGANISATION_NAME,CLASS,SUBJECT,SKILL_NAME,ROUND_ID,YEAR,SCHOOL_ACCURACY,NATIONAL_ACCURACY
234775,"Delhi Public School, Faridabad",7,Maths,Integers: concepts and applications,50,2025,66.5706051873,48.9261296054077
234775,"Delhi Public School, Faridabad",7,Science,Classification/comparison of organisms/processes; giving examples,50,2025,28.5302659942,45.50114534207109
234775,"Delhi Public School, Faridabad",7,Science,"Extraction, translation and application of knowledge or information",50,2025,35.792515562,40.984739179195024
234775,"Delhi Public School, Faridabad",7,Science,Recollection or recognition of science facts and concepts,50,2025,34.5244809798,43.88000588672366
234775,"Delhi Public School, Faridabad",7,Science,Hypothesis formulation; design of apparatus or experiment,50,2025,29.4428363112,40.42568764701093
234775,"Delhi Public School, Faridabad",7,Science,Integrating different concepts or information for decision making,50,2025,32.9106616715,40.03253918247104
234775,"Delhi Public School, Faridabad",7,Science,"Definition or description of scientific terms, organisms or materials",50,2025,36.1191285303,43.360162887677426
234775,"Delhi Public School, Faridabad",7,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,39.0009760807,45.74843006186361
234775,"Delhi Public School, Faridabad",7,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,58.7175878963,44.94664559700626
234775,"Delhi Public School, Faridabad",7,Science,Advanced or complex data representation or interpretation,50,2025,28.7223824207,40.338838340069714
234775,"Delhi Public School, Faridabad",7,Science,Analysis of information to identify trends or properties,50,2025,29.9135564841,41.35435487716802
234775,"Delhi Public School, Faridabad",8,English,Identifies the main idea and purpose of the passage,50,2025,61.0429398773,46.28936205091433
234775,"Delhi Public School, Faridabad",8,English,"Identifies synonyms, antonyms and other words",50,2025,47.5460003067,44.919302428145116
234775,"Delhi Public School, Faridabad",8,English,Infers using contextual clues and prior knowledge,50,2025,55.2914269939,47.16368182337015
234775,"Delhi Public School, Faridabad",8,English,"Understands idioms, proverbs and figures of speech",50,2025,34.4580797546,45.15565929408451
234775,"Delhi Public School, Faridabad",8,English,Identifies and recalls direct facts in the passage,50,2025,49.7370539877,52.30588240813198
234775,"Delhi Public School, Faridabad",8,English,Understands organisation and context of the passage,50,2025,50.06135,44.91790127094211
234775,"Delhi Public School, Faridabad",8,English,Knows punctuation and sentence formation,50,2025,43.8267064417,45.49274779472903
234775,"Delhi Public School, Faridabad",8,English,"Registers moods, tones and emotions",50,2025,56.3394699387,45.029521833110564
234775,"Delhi Public School, Faridabad",8,English,Understands the usage of grammar concepts,50,2025,53.5105570552,48.1581688969184
234775,"Delhi Public School, Faridabad",8,English,Deduces word meanings from contextual clues,50,2025,49.5910101227,47.50400015096338
234775,"Delhi Public School, Faridabad",8,English,Analyses characters and situations,50,2025,52.5766868098,47.60370053343227
234775,"Delhi Public School, Faridabad",8,Maths,Algebra: concepts and applications,50,2025,44.3558337423,42.89172792043615
234775,"Delhi Public School, Faridabad",8,Maths,Applications in daily life: word/visual problems,50,2025,38.7116837423,41.55454002931387
234775,"Delhi Public School, Faridabad",8,Maths,"Data interpretation/analysis: concept of averages, graph reading, etc.",50,2025,44.1717748466,42.71007955756743
234775,"Delhi Public School, Faridabad",8,Maths,Problem solving: advanced or challenging problems,50,2025,35.8895588957,37.84951486612606
234775,"Delhi Public School, Faridabad",8,Maths,Mensuration: area and perimeter; volume,50,2025,31.5337601227,36.47058533121149
234775,"Delhi Public School, Faridabad",8,Maths,"Integers and rational numbers, powers and bases",50,2025,30.2454018405,42.474545612384055
234775,"Delhi Public School, Faridabad",8,Maths,"Number sense, related competency and computation skills",50,2025,38.6502929448,38.772168352074026
234775,"Delhi Public School, Faridabad",8,Maths,"Fractions, decimals, ratios and percentages: applications",50,2025,46.5644205521,43.49246008447583
234775,"Delhi Public School, Faridabad",8,Maths,Geometry: concepts and applications,50,2025,45.475456135,40.33998801110653
234775,"Delhi Public School, Faridabad",8,Science,Recollection or recognition of science facts and concepts,50,2025,27.1165638037,40.01379295723117
234775,"Delhi Public School, Faridabad",8,Science,Integrating different concepts or information for decision making,50,2025,25.7668779141,38.775740265672745
234775,"Delhi Public School, Faridabad",8,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,34.9079723926,44.98215092919269
234775,"Delhi Public School, Faridabad",8,Science,Hypothesis formulation; design of apparatus or experiment,50,2025,33.4355960123,40.531267471571375
234775,"Delhi Public School, Faridabad",8,Science,Classification/comparison of organisms/processes; giving examples,50,2025,34.0490858896,43.366078829299724
234775,"Delhi Public School, Faridabad",8,Science,"Extraction, translation and application of knowledge or information",50,2025,37.6789493865,40.17980490806282
234775,"Delhi Public School, Faridabad",8,Science,Advanced or complex data representation or interpretation,50,2025,24.9233144172,41.44566914027393
234775,"Delhi Public School, Faridabad",8,Science,Analysis of information to identify trends or properties,50,2025,43.3128822086,41.260296950803564
234775,"Delhi Public School, Faridabad",8,Science,"Definition or description of scientific terms, organisms or materials",50,2025,52.3517435583,42.895205061743404
234775,"Delhi Public School, Faridabad",8,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,42.5613546012,43.740966269017974
265162,"Delhi Public School, Greater Noida",5,English,Understands the usage of grammar concepts,50,2025,58.2659460916,48.27313098355151
265162,"Delhi Public School, Greater Noida",5,English,Understands organisation and context of the passage,50,2025,78.1671253369,47.94090663777768
265162,"Delhi Public School, Greater Noida",5,English,Identifies the main idea and purpose of the passage,50,2025,58.8140083558,47.12446919457881
265162,"Delhi Public School, Greater Noida",5,English,"Identifies synonyms, antonyms and other words",50,2025,62.8571396226,49.13746109564056
265162,"Delhi Public School, Greater Noida",5,English,Interprets the lines of a poem,50,2025,57.6819541779,50.769640514966454
265162,"Delhi Public School, Greater Noida",5,English,Analyses and infers hidden ideas,50,2025,67.4624681941,50.515680477742066
265162,"Delhi Public School, Greater Noida",5,English,Deduces word meanings from contextual clues,50,2025,55.592990566,50.49663679274824
265162,"Delhi Public School, Greater Noida",5,English,Identifies and recalls direct facts in the passage,50,2025,56.2443938005,50.44107411830269
265162,"Delhi Public School, Greater Noida",5,English,Knows correct spellings and phonics in words,50,2025,66.4869816712,47.81779863312447
265162,"Delhi Public School, Greater Noida",5,English,Knows punctuation and sentence formation,50,2025,39.8248056604,50.8276078912701
265162,"Delhi Public School, Greater Noida",5,Maths,"Number sense, related concepts and basic number competency",50,2025,57.5202269542,46.2582219640555
265162,"Delhi Public School, Greater Noida",5,Maths,Measurement and data interpretation,50,2025,68.3557889488,48.61780920285197
265162,"Delhi Public School, Greater Noida",5,Maths,Applications in daily life: word/visual problems,50,2025,55.687338814,44.945800124537584
265162,"Delhi Public School, Greater Noida",5,Maths,Fractions: concepts and applications,50,2025,53.4366592992,40.39787370271237
265162,"Delhi Public School, Greater Noida",5,Maths,"Applications in daily life: money, time, calendar, length etc.",50,2025,52.4708059299,45.715213064128775
265162,"Delhi Public School, Greater Noida",5,Maths,"Arithmetic operations: four basic operations, properties",50,2025,55.040412938,47.231936978050335
265162,"Delhi Public School, Greater Noida",5,Maths,Problem solving: advanced or challenging problems,50,2025,53.5848981132,42.37689704543447
265162,"Delhi Public School, Greater Noida",5,Maths,Basic shapes and geometry,50,2025,51.5902878706,50.26588451898463
265162,"Delhi Public School, Greater Noida",5,Science,"Extraction, translation and application of knowledge or information",50,2025,63.2524867925,49.671326518671876
265162,"Delhi Public School, Greater Noida",5,Science,Integrating different concepts or information for decision making,50,2025,53.4591326146,44.02753105981855
265162,"Delhi Public School, Greater Noida",5,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,34.0520991914,45.82050536665165
265162,"Delhi Public School, Greater Noida",5,Science,Analysis of information to identify trends or properties,50,2025,62.9110574124,48.881176284332916
265162,"Delhi Public School, Greater Noida",5,Science,Classification/comparison of organisms/processes; giving examples,50,2025,45.2291237197,52.527582067896816
265162,"Delhi Public School, Greater Noida",5,Science,Hypothesis formulation or prediction of outcome,50,2025,67.9919207547,44.054559510796295
265162,"Delhi Public School, Greater Noida",5,Science,Recollection or recognition of science facts and concepts,50,2025,66.6666743935,53.31942634574782
265162,"Delhi Public School, Greater Noida",5,Science,"Definition or description of scientific terms, organisms or materials",50,2025,59.3890318059,54.37687364777841
265162,"Delhi Public School, Greater Noida",5,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,53.9982045822,50.86450648928877
265162,"Delhi Public School, Greater Noida",6,English,Identifies the main idea and purpose of the passage,50,2025,65.7848558201,45.91075694820505
265162,"Delhi Public School, Greater Noida",6,English,Identifies and recalls direct facts in the passage,50,2025,68.4429351852,50.67348722609017
265162,"Delhi Public School, Greater Noida",6,English,Knows punctuation and sentence formation,50,2025,47.472078836,43.98392245911137
265162,"Delhi Public School, Greater Noida",6,English,Infers using contextual clues and prior knowledge,50,2025,56.0185195767,45.79537078139259
265162,"Delhi Public School, Greater Noida",6,English,Knows correct spellings and phonics in words,50,2025,47.513223545,45.4498821877189
265162,"Delhi Public School, Greater Noida",6,English,Understands the usage of grammar concepts,50,2025,51.190471164,46.28066377188061
265162,"Delhi Public School, Greater Noida",6,English,"Understands idioms, proverbs and figures of speech",50,2025,76.9180021164,45.38142716949658
265162,"Delhi Public School, Greater Noida",6,English,Understands organisation and context of the passage,50,2025,57.5132216931,46.83617063000594
265162,"Delhi Public School, Greater Noida",6,English,Interprets the lines of a poem,50,2025,73.5449835979,48.52570756697335
265162,"Delhi Public School, Greater Noida",6,English,Analyses characters and situations,50,2025,65.7672121693,48.14941745386299
265162,"Delhi Public School, Greater Noida",6,English,"Identifies synonyms, antonyms and other words",50,2025,59.9647306878,47.748206665169384
265162,"Delhi Public School, Greater Noida",6,English,Deduces word meanings from contextual clues,50,2025,68.6067116402,48.95840738075329
265162,"Delhi Public School, Greater Noida",6,Maths,"Arithmetic operations: four basic operations, properties",50,2025,43.227512963,45.11294204518107
265162,"Delhi Public School, Greater Noida",6,Maths,Factors and multiples,50,2025,35.4497277778,43.11278180892905
265162,"Delhi Public School, Greater Noida",6,Maths,Pre-algebra and algebra skills,50,2025,67.4603293651,49.20646785331644
265162,"Delhi Public School, Greater Noida",6,Maths,Measurement and data interpretation,50,2025,61.3756486772,48.053922715246514
265162,"Delhi Public School, Greater Noida",6,Maths,"Fractions and decimals: concepts, use and conversions",50,2025,46.4550185185,38.623779369207035
265162,"Delhi Public School, Greater Noida",6,Maths,Problem solving: advanced or challenging problems,50,2025,31.2169206349,36.386912170019606
265162,"Delhi Public School, Greater Noida",6,Maths,Applications in daily life: word/visual problems,50,2025,53.3862584656,42.72118927670646
265162,"Delhi Public School, Greater Noida",6,Maths,Area and perimeter: concepts and computations,50,2025,28.8359835979,40.152113969628786
265162,"Delhi Public School, Greater Noida",6,Maths,Geometry: concepts and applications,50,2025,60.4056640212,47.30405875568669
265162,"Delhi Public School, Greater Noida",6,Maths,"Number sense, related concepts and basic number competency",50,2025,49.8236222222,45.12510815222006
265162,"Delhi Public School, Greater Noida",6,Science,Analysis of information to identify trends or properties,50,2025,54.1644580902,44.45665622902214
265162,"Delhi Public School, Greater Noida",6,Science,Recollection or recognition of science facts and concepts,50,2025,60.3713618037,46.936866352338654
265162,"Delhi Public School, Greater Noida",6,Science,"Extraction, translation and application of knowledge or information",50,2025,55.1282098143,47.05628963091557
265162,"Delhi Public School, Greater Noida",6,Science,Advanced or complex data representation or interpretation,50,2025,39.1688604775,45.20429550418287
265162,"Delhi Public School, Greater Noida",6,Science,"Definition or description of scientific terms, organisms or materials",50,2025,55.6366159151,48.949559802969254
265162,"Delhi Public School, Greater Noida",6,Science,Hypothesis formulation; design of apparatus or experiment,50,2025,62.2458100796,40.92316794932989
265162,"Delhi Public School, Greater Noida",6,Science,Classification/comparison of organisms/processes; giving examples,50,2025,63.8726827586,46.5920272390981
265162,"Delhi Public School, Greater Noida",6,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,56.6313005305,43.38209515399634
265162,"Delhi Public School, Greater Noida",6,Science,Integrating different concepts or information for decision making,50,2025,44.628637931,44.32154514576571
265162,"Delhi Public School, Greater Noida",6,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,58.2228132626,49.90553035537656
265162,"Delhi Public School, Greater Noida",7,English,Identifies and recalls direct facts in the passage,50,2025,54.8530696172,49.13431562052814
265162,"Delhi Public School, Greater Noida",7,English,Deduces word meanings from contextual clues,50,2025,61.0731576555,46.314596394767776
265162,"Delhi Public School, Greater Noida",7,English,Identifies the main idea and purpose of the passage,50,2025,59.8086430622,47.582831521585085
265162,"Delhi Public School, Greater Noida",7,English,Infers using contextual clues and prior knowledge,50,2025,57.3564492823,47.19422491644009
265162,"Delhi Public School, Greater Noida",7,English,Analyses characters and situations,50,2025,44.0669861244,48.4924918490759
265162,"Delhi Public School, Greater Noida",7,English,Understands organisation and context of the passage,50,2025,59.5215260766,45.933376348338115
265162,"Delhi Public School, Greater Noida",7,English,"Registers moods, tones and emotions",50,2025,55.4226595694,47.75391217598828
265162,"Delhi Public School, Greater Noida",7,English,Knows punctuation and sentence formation,50,2025,42.9425842105,44.71726830526468
265162,"Delhi Public School, Greater Noida",7,English,"Identifies synonyms, antonyms and other words",50,2025,43.620411244,45.571440442235726
265162,"Delhi Public School, Greater Noida",7,English,Understands the usage of grammar concepts,50,2025,53.8011983254,47.54166099895205
265162,"Delhi Public School, Greater Noida",7,English,"Understands idioms, proverbs and figures of speech",50,2025,47.2089246411,44.20792998757246
265162,"Delhi Public School, Greater Noida",7,Maths,Geometry: concepts and applications,50,2025,56.0606361244,48.56385248748268
265162,"Delhi Public School, Greater Noida",7,Maths,"Fractions, decimals and ratios: concepts and applications",50,2025,58.1339660287,40.08854622025632
265162,"Delhi Public School, Greater Noida",7,Maths,Problem solving: advanced or challenging problems,50,2025,42.9186521531,37.40843669052444
265162,"Delhi Public School, Greater Noida",7,Maths,Algebra: concepts and applications,50,2025,62.360457177,42.434414451544825
265162,"Delhi Public School, Greater Noida",7,Maths,Measurement and data interpretation,50,2025,53.4290382775,48.524287236542115
265162,"Delhi Public School, Greater Noida",7,Maths,Factors and multiples,50,2025,29.8245380383,41.53288335186065
265162,"Delhi Public School, Greater Noida",7,Maths,Integers: concepts and applications,50,2025,77.8309526316,48.926129605407695
265162,"Delhi Public School, Greater Noida",7,Maths,Applications in daily life: word/visual problems,50,2025,45.502404067,39.63939630855037
265162,"Delhi Public School, Greater Noida",7,Maths,"Mensuration: area and perimeter; concepts, computation",50,2025,51.1004858852,37.24721472090916
265162,"Delhi Public School, Greater Noida",7,Maths,"Number sense, related competency and computation skills",50,2025,50.6698562201,42.7170242763218
265162,"Delhi Public School, Greater Noida",7,Science,Integrating different concepts or information for decision making,50,2025,43.2057416268,40.03253918247104
265162,"Delhi Public School, Greater Noida",7,Science,"Extraction, translation and application of knowledge or information",50,2025,37.9425712919,40.98473917919503
265162,"Delhi Public School, Greater Noida",7,Science,"Definition or description of scientific terms, organisms or materials",50,2025,44.2583521531,43.360162887677426
265162,"Delhi Public School, Greater Noida",7,Science,Analysis of information to identify trends or properties,50,2025,40.7655375598,41.35435487716802
265162,"Delhi Public School, Greater Noida",7,Science,Advanced or complex data representation or interpretation,50,2025,36.2041260766,40.338838340069714
265162,"Delhi Public School, Greater Noida",7,Science,Classification/comparison of organisms/processes; giving examples,50,2025,48.0063624402,45.50114534207109
265162,"Delhi Public School, Greater Noida",7,Science,Hypothesis formulation; design of apparatus or experiment,50,2025,34.4098717703,40.42568764701093
265162,"Delhi Public School, Greater Noida",7,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,67.7631665072,44.94664559700626
265162,"Delhi Public School, Greater Noida",7,Science,Recollection or recognition of science facts and concepts,50,2025,40.2870892344,43.88000588672366
265162,"Delhi Public School, Greater Noida",7,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,57.6555165072,45.74843006186361
265162,"Delhi Public School, Greater Noida",8,English,Understands the usage of grammar concepts,50,2025,60.5826410673,48.158168896918404
265162,"Delhi Public School, Greater Noida",8,English,"Understands idioms, proverbs and figures of speech",50,2025,55.9938334107,45.15565929408451
265162,"Delhi Public School, Greater Noida",8,English,"Identifies synonyms, antonyms and other words",50,2025,56.0490610209,44.919302428145116
265162,"Delhi Public School, Greater Noida",8,English,Understands organisation and context of the passage,50,2025,63.573087935,44.91790127094211
265162,"Delhi Public School, Greater Noida",8,English,"Registers moods, tones and emotions",50,2025,65.893287703,45.02952183311057
265162,"Delhi Public School, Greater Noida",8,English,Knows punctuation and sentence formation,50,2025,49.7099758701,45.49274779472903
265162,"Delhi Public School, Greater Noida",8,English,Identifies the main idea and purpose of the passage,50,2025,71.3070529002,46.28936205091433
265162,"Delhi Public School, Greater Noida",8,English,Deduces word meanings from contextual clues,50,2025,59.7061213457,47.504000150963385
265162,"Delhi Public School, Greater Noida",8,English,Infers using contextual clues and prior knowledge,50,2025,67.6334116009,47.16368182337015
265162,"Delhi Public School, Greater Noida",8,English,Analyses characters and situations,50,2025,64.222736891,47.60370053343227
265162,"Delhi Public School, Greater Noida",8,English,Identifies and recalls direct facts in the passage,50,2025,59.3304911833,52.30588240813198
265162,"Delhi Public School, Greater Noida",8,Maths,Geometry: concepts and applications,50,2025,53.7615893519,40.339988011106534
265162,"Delhi Public School, Greater Noida",8,Maths,"Number sense, related competency and computation skills",50,2025,41.3580076389,38.77216835207402
265162,"Delhi Public School, Greater Noida",8,Maths,Algebra: concepts and applications,50,2025,55.0462824074,42.89172792043615
265162,"Delhi Public School, Greater Noida",8,Maths,"Integers and rational numbers, powers and bases",50,2025,36.4351939815,42.47454561238406
265162,"Delhi Public School, Greater Noida",8,Maths,Problem solving: advanced or challenging problems,50,2025,44.3055601852,37.84951486612606
265162,"Delhi Public School, Greater Noida",8,Maths,"Data interpretation/analysis: concept of averages, graph reading, etc.",50,2025,57.5617490741,42.710079557567425
265162,"Delhi Public School, Greater Noida",8,Maths,Mensuration: area and perimeter; volume,50,2025,42.8703768519,36.47058533121149
265162,"Delhi Public School, Greater Noida",8,Maths,Applications in daily life: word/visual problems,50,2025,44.4907497685,41.55454002931388
265162,"Delhi Public School, Greater Noida",8,Maths,"Fractions, decimals, ratios and percentages: applications",50,2025,51.7592585648,43.49246008447583
265162,"Delhi Public School, Greater Noida",8,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,46.1282741093,44.9821509291927
265162,"Delhi Public School, Greater Noida",8,Science,Analysis of information to identify trends or properties,50,2025,53.6817099762,41.260296950803564
265162,"Delhi Public School, Greater Noida",8,Science,"Extraction, translation and application of knowledge or information",50,2025,46.5162256532,40.17980490806282
265162,"Delhi Public School, Greater Noida",8,Science,Integrating different concepts or information for decision making,50,2025,33.966752019,38.775740265672745
265162,"Delhi Public School, Greater Noida",8,Science,Advanced or complex data representation or interpretation,50,2025,26.8408610451,41.44566914027393
265162,"Delhi Public School, Greater Noida",8,Science,Classification/comparison of organisms/processes; giving examples,50,2025,53.2858256532,43.366078829299724
265162,"Delhi Public School, Greater Noida",8,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,52.5534446556,43.740966269017974
265162,"Delhi Public School, Greater Noida",8,Science,Hypothesis formulation; design of apparatus or experiment,50,2025,42.8345111639,40.531267471571375
265162,"Delhi Public School, Greater Noida",8,Science,Recollection or recognition of science facts and concepts,50,2025,32.8266109264,40.01379295723117
265162,"Delhi Public School, Greater Noida",8,Science,"Definition or description of scientific terms, organisms or materials",50,2025,69.0419705463,42.8952050617434
353776,"Delhi Public School, Vasant Kunj",5,English,Understands organisation and context of the passage,50,2025,79.3232947368,47.94090663777769
353776,"Delhi Public School, Vasant Kunj",5,English,"Identifies synonyms, antonyms and other words",50,2025,69.2481,49.13746109564056
353776,"Delhi Public School, Vasant Kunj",5,English,Deduces word meanings from contextual clues,50,2025,68.6090011278,50.49663679274824
353776,"Delhi Public School, Vasant Kunj",5,English,Knows correct spellings and phonics in words,50,2025,73.7468736842,47.817798633124475
353776,"Delhi Public School, Vasant Kunj",5,English,Knows punctuation and sentence formation,50,2025,60.2443541353,50.8276078912701
353776,"Delhi Public School, Vasant Kunj",5,English,Interprets the lines of a poem,50,2025,65.0376157895,50.769640514966454
353776,"Delhi Public School, Vasant Kunj",5,English,Understands the usage of grammar concepts,50,2025,69.1729093985,48.2731309835515
353776,"Delhi Public School, Vasant Kunj",5,English,Identifies and recalls direct facts in the passage,50,2025,65.6014917293,50.44107411830269
353776,"Delhi Public School, Vasant Kunj",5,English,Identifies the main idea and purpose of the passage,50,2025,68.8721796992,47.12446919457881
353776,"Delhi Public School, Vasant Kunj",5,English,Analyses and infers hidden ideas,50,2025,71.9656466165,50.515680477742066
353776,"Delhi Public School, Vasant Kunj",5,Maths,"Number sense, related concepts and basic number competency",50,2025,65.1879691729,46.2582219640555
353776,"Delhi Public School, Vasant Kunj",5,Maths,Basic shapes and geometry,50,2025,61.2781842105,50.26588451898463
353776,"Delhi Public School, Vasant Kunj",5,Maths,"Applications in daily life: money, time, calendar, length etc.",50,2025,66.1654304511,45.715213064128775
353776,"Delhi Public School, Vasant Kunj",5,Maths,Measurement and data interpretation,50,2025,75.4135274436,48.61780920285198
353776,"Delhi Public School, Vasant Kunj",5,Maths,Fractions: concepts and applications,50,2025,64.0977424812,40.397873702712374
353776,"Delhi Public School, Vasant Kunj",5,Maths,Problem solving: advanced or challenging problems,50,2025,61.1278146617,42.376897045434475
353776,"Delhi Public School, Vasant Kunj",5,Maths,Applications in daily life: word/visual problems,50,2025,67.8195327068,44.94580012453758
353776,"Delhi Public School, Vasant Kunj",5,Maths,"Arithmetic operations: four basic operations, properties",50,2025,65.2631714286,47.231936978050335
353776,"Delhi Public School, Vasant Kunj",5,Science,Classification/comparison of organisms/processes; giving examples,50,2025,65.3383443609,52.527582067896816
353776,"Delhi Public School, Vasant Kunj",5,Science,"Extraction, translation and application of knowledge or information",50,2025,77.6942379699,49.67132651867187
353776,"Delhi Public School, Vasant Kunj",5,Science,Analysis of information to identify trends or properties,50,2025,79.3233157895,48.881176284332916
353776,"Delhi Public School, Vasant Kunj",5,Science,Recollection or recognition of science facts and concepts,50,2025,82.9573913534,53.31942634574782
353776,"Delhi Public School, Vasant Kunj",5,Science,Hypothesis formulation or prediction of outcome,50,2025,71.0526270677,44.054559510796295
353776,"Delhi Public School, Vasant Kunj",5,Science,Integrating different concepts or information for decision making,50,2025,70.6766973684,44.02753105981855
353776,"Delhi Public School, Vasant Kunj",5,Science,"Definition or description of scientific terms, organisms or materials",50,2025,62.9072650376,54.376873647778424
353776,"Delhi Public School, Vasant Kunj",5,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,78.0701781955,50.86450648928877
353776,"Delhi Public School, Vasant Kunj",5,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,74.9373590226,45.82050536665165
353776,"Delhi Public School, Vasant Kunj",6,English,Deduces word meanings from contextual clues,50,2025,59.2907795745,48.958407380753286
353776,"Delhi Public School, Vasant Kunj",6,English,Understands the usage of grammar concepts,50,2025,47.2340246809,46.28066377188061
353776,"Delhi Public School, Vasant Kunj",6,English,Knows punctuation and sentence formation,50,2025,45.6737761702,43.98392245911137
353776,"Delhi Public School, Vasant Kunj",6,English,"Identifies synonyms, antonyms and other words",50,2025,56.5957425532,47.74820666516938
353776,"Delhi Public School, Vasant Kunj",6,English,Knows correct spellings and phonics in words,50,2025,44.6808548936,45.4498821877189
353776,"Delhi Public School, Vasant Kunj",6,English,Identifies the main idea and purpose of the passage,50,2025,58.4397212766,45.91075694820505
353776,"Delhi Public School, Vasant Kunj",6,English,Understands organisation and context of the passage,50,2025,45.8723297872,46.83617063000594
353776,"Delhi Public School, Vasant Kunj",6,English,Infers using contextual clues and prior knowledge,50,2025,45.9574468085,45.7953707813926
353776,"Delhi Public School, Vasant Kunj",6,English,Analyses characters and situations,50,2025,52.5106485106,48.14941745386299
353776,"Delhi Public School, Vasant Kunj",6,English,Identifies and recalls direct facts in the passage,50,2025,59.6960561702,50.67348722609017
353776,"Delhi Public School, Vasant Kunj",6,English,Interprets the lines of a poem,50,2025,64.6808480851,48.52570756697336
353776,"Delhi Public School, Vasant Kunj",6,English,"Understands idioms, proverbs and figures of speech",50,2025,65.7446770213,45.381427169496575
353776,"Delhi Public School, Vasant Kunj",6,Maths,Geometry: concepts and applications,50,2025,58.7233991489,47.30405875568669
353776,"Delhi Public School, Vasant Kunj",6,Maths,Measurement and data interpretation,50,2025,56.6808531915,48.05392271524651
353776,"Delhi Public School, Vasant Kunj",6,Maths,Applications in daily life: word/visual problems,50,2025,54.1276565957,42.721189276706454
353776,"Delhi Public School, Vasant Kunj",6,Maths,Problem solving: advanced or challenging problems,50,2025,37.9574493617,36.386912170019606
353776,"Delhi Public School, Vasant Kunj",6,Maths,Factors and multiples,50,2025,36.5957382979,43.11278180892906
353776,"Delhi Public School, Vasant Kunj",6,Maths,Pre-algebra and algebra skills,50,2025,64.2553268085,49.20646785331643
353776,"Delhi Public School, Vasant Kunj",6,Maths,"Number sense, related concepts and basic number competency",50,2025,50.0709268085,45.12510815222006
353776,"Delhi Public School, Vasant Kunj",6,Maths,Area and perimeter: concepts and computations,50,2025,46.8084995745,40.15211396962878
353776,"Delhi Public School, Vasant Kunj",6,Maths,"Fractions and decimals: concepts, use and conversions",50,2025,45.5319276596,38.623779369207035
353776,"Delhi Public School, Vasant Kunj",6,Maths,"Arithmetic operations: four basic operations, properties",50,2025,48.2553259574,45.112942045181065
353776,"Delhi Public School, Vasant Kunj",6,Science,Advanced or complex data representation or interpretation,50,2025,44.2553106383,45.20429550418288
353776,"Delhi Public School, Vasant Kunj",6,Science,"Extraction, translation and application of knowledge or information",50,2025,56.2411497872,47.05628963091558
353776,"Delhi Public School, Vasant Kunj",6,Science,Analysis of information to identify trends or properties,50,2025,52.4255489362,44.456656229022144
353776,"Delhi Public School, Vasant Kunj",6,Science,"Knowledge of use of scientific instruments, tools and procedures",50,2025,56.2765923404,49.90553035537657
353776,"Delhi Public School, Vasant Kunj",6,Science,Recollection or recognition of science facts and concepts,50,2025,63.4042634043,46.936866352338654
353776,"Delhi Public School, Vasant Kunj",6,Science,Hypothesis formulation; design of apparatus or experiment,50,2025,58.4397131915,40.92316794932988
353776,"Delhi Public School, Vasant Kunj",6,Science,"Representing, relating or explaining scientific processes or observed phenomena",50,2025,59.1489289362,43.38209515399634
353776,"Delhi Public School, Vasant Kunj",6,Science,"Definition or description of scientific terms, organisms or materials",50,2025,55.8510697872,48.949559802969254
353776,"Delhi Public School, Vasant Kunj",6,Science,Integrating different concepts or information for decision making,50,2025,45.638312766,44.32154514576571
353776,"Delhi Public School, Vasant Kunj",6,Science,Classification/comparison of organisms/processes; giving examples,50,2025,58.5531995745,46.59202723909811
353776,"Delhi Public School, Vasant Kunj",7,English,"Registers moods, tones and emotions",50,2025,49.6272607029,47.75391217598828
353776,"Delhi Public School, Vasant Kunj",7,English,Knows punctuation and sentence formation,50,2025,40.3354549521,44.71726830526468
353776,"Delhi Public School, Vasant Kunj",7,English,Understands the usage of grammar concepts,50,2025,47.8523297125,47.54166099895205
353776,"Delhi Public School, Vasant Kunj",7,English,Infers using contextual clues and prior knowledge,50,2025,52.156541853,47.19422491644009
353776,"Delhi Public School, Vasant Kunj",7,English,Deduces word meanings from contextual clues,50,2025,51.6659159744,46.31459639476778
353776,"Delhi Public School, Vasant Kunj",7,English,"Understands idioms, proverbs and figures of speech",50,2025,46.2193661342,44.207929987572456
353776,"Delhi Public School, Vasant Kunj",7,English,"Identifies synonyms, antonyms and other words",50,2025,38.6581530351,45.571440442235726
353776,"Delhi Public School, Vasant Kunj",7,English,Analyses characters and situations,50,2025,42.6198015974,48.4924918490759
353776,"Delhi Public School, Vasant Kunj",7,English,Understands organisation and context of the passage,50,2025,51.8210968051,45.933376348338115
