CONTAINER_ID,CONTENT_ID,QNO,ORGANISATION_NAME,ORGANISATION_CITY,SCHOOL_ID,CLASS,SUBJECT_ID,CORRECT_ANSWER,SKILL_ID,SKILL_NAME,TOTAL_STUDENTS,PERCENTAGE_SELECTING_1,PERCENTAGE_SELECTING_2,PERCENTAGE_SELECTING_3,PERCENTAGE_SELECTING_4,PERCENTAGE_SKIPPED,PERCENTAGE_INVALID,NATIONAL_AVG_PERFORMANCE,NATIONAL_OPTION_STATS,NATIONAL_TOTAL_STUDENTS
A000826,Q71394,19,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,1,S00099,Recollection or recognition of science facts and concepts,371,58.7601,9.1644,8.0863,23.9892,0.0,0.0,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,5,3,1,S00099,Recollection or recognition of science facts and concepts,337,66.4688,4.7478,11.5727,16.3205,0.8902,0.0,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,5,3,1,S00099,Recollection or recognition of science facts and concepts,336,51.7857,13.9881,17.2619,16.6667,0.0,0.2976,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,5,3,1,S00099,Recollection or recognition of science facts and concepts,309,59.2233,8.4142,14.5631,16.8285,0.9709,0.0,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,5,3,1,S00099,Recollection or recognition of science facts and concepts,414,55.7971,8.6957,17.1498,16.1836,1.4493,0.7246,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,5,3,1,S00099,Recollection or recognition of science facts and concepts,190,58.4211,9.4737,12.1053,20.0,0.0,0.0,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,5,3,1,S00099,Recollection or recognition of science facts and concepts,125,47.2,15.2,16.0,21.6,0.0,0.0,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,5,3,1,S00099,Recollection or recognition of science facts and concepts,343,63.2653,6.7055,15.4519,13.9942,0.5831,0.0,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q71394,19,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,5,3,1,S00099,Recollection or recognition of science facts and concepts,266,82.3308,6.015,5.2632,5.2632,0.7519,0.3759,0.502507,"{
  ""1"": 8317,
  ""2"": 1679,
  ""3"": 2628,
  ""4"": 3750,
  ""invalid selection"": 41,
  ""skip"": 136
}",16551
A000826,Q104569,20,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,1,S00095,Hypothesis formulation or prediction of outcome,309,42.3948,15.8576,27.1845,14.2395,0.3236,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,1,S00095,Hypothesis formulation or prediction of outcome,309,42.3948,15.8576,27.1845,14.2395,0.3236,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,1,S00095,Hypothesis formulation or prediction of outcome,345,36.8116,13.6232,27.2464,21.4493,0.5797,0.2899,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,1,S00095,Hypothesis formulation or prediction of outcome,345,36.8116,13.6232,27.2464,21.4493,0.5797,0.2899,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,1,S00095,Hypothesis formulation or prediction of outcome,371,47.9784,14.2857,19.1375,18.0593,0.5391,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,1,S00095,Hypothesis formulation or prediction of outcome,371,47.9784,14.2857,19.1375,18.0593,0.5391,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,5,3,1,S00095,Hypothesis formulation or prediction of outcome,337,48.368,12.7596,19.2878,19.2878,0.2967,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,5,3,1,S00095,Hypothesis formulation or prediction of outcome,337,48.368,12.7596,19.2878,19.2878,0.2967,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,5,3,1,S00095,Hypothesis formulation or prediction of outcome,336,42.5595,12.7976,25.5952,19.0476,0.0,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,5,3,1,S00095,Hypothesis formulation or prediction of outcome,336,42.5595,12.7976,25.5952,19.0476,0.0,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,5,3,1,S00095,Hypothesis formulation or prediction of outcome,309,45.9547,14.5631,23.6246,15.2104,0.6472,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,5,3,1,S00095,Hypothesis formulation or prediction of outcome,309,45.9547,14.5631,23.6246,15.2104,0.6472,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,5,3,1,S00095,Hypothesis formulation or prediction of outcome,414,38.4058,13.285,28.0193,18.3575,1.4493,0.4831,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,5,3,1,S00095,Hypothesis formulation or prediction of outcome,414,38.4058,13.285,28.0193,18.3575,1.4493,0.4831,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,5,3,1,S00095,Hypothesis formulation or prediction of outcome,190,44.7368,13.6842,22.6316,18.9474,0.0,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,5,3,1,S00095,Hypothesis formulation or prediction of outcome,190,44.7368,13.6842,22.6316,18.9474,0.0,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,5,3,1,S00095,Hypothesis formulation or prediction of outcome,125,30.4,16.0,31.2,20.8,0.8,0.8,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,5,3,1,S00095,Hypothesis formulation or prediction of outcome,125,30.4,16.0,31.2,20.8,0.8,0.8,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,5,3,1,S00095,Hypothesis formulation or prediction of outcome,343,50.7289,15.7434,13.9942,18.3673,0.2915,0.8746,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,5,3,1,S00095,Hypothesis formulation or prediction of outcome,343,50.7289,15.7434,13.9942,18.3673,0.2915,0.8746,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,5,3,1,S00095,Hypothesis formulation or prediction of outcome,266,73.3083,10.5263,9.0226,6.391,0.7519,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q104569,20,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,5,3,1,S00095,Hypothesis formulation or prediction of outcome,266,73.3083,10.5263,9.0226,6.391,0.7519,0.0,0.41185245334819875,"{
  ""1"": 11821,
  ""2"": 4685,
  ""3"": 6805,
  ""4"": 5117,
  ""invalid selection"": 98,
  ""skip"": 176
}",28685
A000826,Q71402,21,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,309,19.0939,42.7184,26.5372,11.3269,0.0,0.3236,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,345,13.3333,42.3188,26.6667,16.2319,0.5797,0.8696,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,371,8.8949,45.8221,36.3881,8.8949,0.0,0.0,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Knowledge Park -V","DPS, Knowledge Park -V Plot No 224 & 228 Knowledge Park-V, DPSS HRDC, (Opp. Major Rohit Chowk), Greater Noida (west) U.P. Pin: 201306",5016187,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,337,6.8249,57.8635,25.816,9.4955,0.0,0.0,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Mathura Road","Mathura Road,Sunder Nagar, ,New DelhiMathura Road, Sunder Nagar, ,New Delhi,Delhi - 110003,New Delhi,Delhi",2449,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,336,13.6905,47.3214,25.5952,12.7976,0.2976,0.2976,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Navi Mumbai","Palm Beach RoadSector - 52 NerulPalm Beach Road Sector - 52 Nerul,Navi Mumbai,Maharashtra",5018234,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,309,13.5922,53.7217,25.89,6.1489,0.3236,0.3236,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, R.K. Puram","Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022New Delhi,Delhi - 110022Sector-XII, R.K. Puram, ,New Delhi,Delhi - 110022,New Delhi,DELHI",19028,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,414,15.7005,48.3092,23.43,10.8696,1.2077,0.4831,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Rohini","Sector-24, Phase III, Rohini,Rohini, Sector-24, Phase III, Rohini, New Delhi-110085,Delhi,Delhi",5014895,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,190,14.7368,40.5263,30.5263,14.2105,0.0,0.0,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Sec 122","Sector 122, Block CNoidaSector 122, Block C,Noida,Uttar Pradesh",5017383,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,125,13.6,46.4,26.4,13.6,0.0,0.0,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Sector-30, Noida","Sector 30NoidaSector 30,Noida,Uttar Pradesh",5018233,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,343,9.0379,59.4752,24.1983,7.2886,0.0,0.0,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q71402,21,"Delhi Public School, Vasant Kunj","Sector - C, Pocket -5Vasant KunjSector - C, Pocket -5, Vasant Kunj,,Delhi,Delhi",353776,5,3,2,S00091,Classification/comparison of organisms/processes; giving examples,266,6.7669,70.6767,18.797,3.7594,0.0,0.0,0.461664,"{
  ""1"": 2192,
  ""2"": 7641,
  ""3"": 4424,
  ""4"": 2207,
  ""invalid selection"": 37,
  ""skip"": 50
}",16551
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Bulandshahr","NH 91, Phase 2, YamunapuramBulandshahrYamunapuram,,Bulandshahr,Uttar Pradesh",3254316,5,3,2,S00094,"Extraction, translation and application of knowledge or information",309,15.534,38.835,33.657,11.9741,0.0,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Faridabad","Sector 19, Mathura Road,FaridabadSector 19, Mathura Road,,Faridabad,Haryana",234775,5,3,2,S00094,"Extraction, translation and application of knowledge or information",345,9.5652,40.5797,31.8841,17.1014,0.5797,0.2899,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,2,S00094,"Extraction, translation and application of knowledge or information",371,11.8598,49.8652,32.0755,5.9299,0.2695,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,2,S00094,"Extraction, translation and application of knowledge or information",371,11.8598,49.8652,32.0755,5.9299,0.2695,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
A000826,Q79843,22,"Delhi Public School, Greater Noida","Sector Gamma-II, Dist. Gautam Budh Nagar.Gautam Budh NagarSector Gamma-II, Dist. Gautam Budh Nagar.,Greater Noida,Uttar Pradesh",265162,5,3,2,S00094,"Extraction, translation and application of knowledge or information",371,11.8598,49.8652,32.0755,5.9299,0.2695,0.0,0.4536545,"{
  ""1"": 990,
  ""2"": 9843,
  ""3"": 4365,
  ""4"": 1642,
  ""incorrect"": 1,
  ""invalid selection"": 31,
  ""skip"": 49
}",17396
